0,1,2,3,4
675,89,2335,-2246,None
676,89,2339,-2250,None
677,77,2349,-2272,None
678,81,2339,-2258,None
679,79,2327,-2248,None
680,94,2321,-2227,None
681,90,2317,-2227,None
682,82,2317,-2235,None
683,90,2333,-2243,None
684,84,2325,-2241,None
685,86,2353,-2267,None
686,81,2353,-2272,None
687,86,2357,-2271,None
688,84,2347,-2263,None
689,89,2329,-2240,None
690,94,2333,-2239,None
691,97,2325,-2228,None
692,79,2343,-2264,None
693,78,2307,-2229,None
694,78,2333,-2255,None
695,88,2317,-2229,None
696,96,2335,-2239,None
697,98,2327,-2229,None
698,108,2279,-2171,None
699,86,2359,-2273,None
700,84,2341,-2257,None
701,91,2295,-2204,None
702,91,2317,-2226,None
703,97,2315,-2218,None
704,76,2345,-2269,None
705,92,2347,-2255,None
706,102,2313,-2211,None
707,89,2343,-2254,None
708,91,2325,-2234,None
709,86,2337,-2251,None
710,74,2331,-2257,None
711,84,2351,-2267,None
712,88,2351,-2263,None
713,94,2343,-2249,None
714,78,2335,-2257,None
715,84,2345,-2261,None
716,72,2311,-2239,None
717,90,2315,-2225,None
718,89,2349,-2260,None
719,82,2341,-2259,None
720,94,2327,-2233,None
721,85,2335,-2250,None
722,104,2329,-2225,None
723,77,2343,-2266,None
724,85,2327,-2242,None
725,106,2317,-2211,None
726,92,2335,-2243,None
727,86,2319,-2233,None
728,86,2333,-2247,None
729,97,2337,-2240,None
730,81,2349,-2268,None
731,90,2335,-2245,None
732,74,2353,-2279,None
733,83,2331,-2248,None
734,93,2327,-2234,None
735,85,2323,-2238,None
736,78,2345,-2267,None
737,83,2351,-2268,None
738,94,2351,-2257,None
739,90,2345,-2255,None
740,80,2345,-2265,None
741,92,2357,-2265,None
742,81,2351,-2270,None
743,72,2381,-2309,None
744,92,2325,-2233,None
745,90,2339,-2249,None
746,93,2349,-2256,None
747,81,2317,-2236,None
748,78,2337,-2259,None
749,79,2363,-2284,None
750,72,2333,-2261,None
751,76,2353,-2277,None
752,68,2367,-2299,None
753,90,2345,-2255,None
754,76,2335,-2259,None
755,97,2327,-2230,None
756,88,2325,-2237,None
757,72,2365,-2293,None
758,73,2363,-2290,None
759,80,2341,-2261,None
760,86,2357,-2271,None
761,86,2335,-2249,None
762,78,2361,-2283,None
763,73,2331,-2258,None
764,78,2365,-2287,None
765,92,2351,-2259,None
766,72,2343,-2271,None
767,75,2351,-2276,None
768,79,2339,-2260,None
769,86,2355,-2269,None
770,74,2361,-2287,None
771,79,2339,-2260,None
772,64,2369,-2305,None
773,80,2355,-2275,None
774,75,2363,-2288,None
775,73,2337,-2264,None
776,79,2313,-2234,None
777,74,2339,-2265,None
778,75,2349,-2274,None
779,74,2353,-2279,None
780,71,2349,-2278,None
781,72,2375,-2303,None
782,71,2357,-2286,None
783,76,2369,-2293,None
784,72,2357,-2285,None
785,85,2331,-2246,None
786,76,2351,-2275,None
787,66,2367,-2301,None
788,73,2365,-2292,None
789,61,2363,-2302,None
790,71,2339,-2268,None
791,59,2367,-2308,None
792,62,2381,-2319,None
793,74,2347,-2273,None
794,68,2331,-2263,None
795,76,2361,-2285,None
796,69,2351,-2282,None
797,68,2361,-2293,None
798,57,2363,-2306,None
799,65,2353,-2288,None
800,78,2319,-2241,None
801,61,2373,-2312,None
802,58,2353,-2295,None
803,69,2333,-2264,None
804,81,2329,-2248,None
805,65,2331,-2266,None
806,79,2331,-2252,None
807,69,2343,-2274,None
808,56,2359,-2303,None
809,73,2347,-2274,None
810,68,2381,-2313,None
811,61,2369,-2308,None
812,65,2337,-2272,None
813,71,2353,-2282,None
814,64,2369,-2305,None
815,59,2385,-2326,None
816,64,2287,-2223,None
817,66,2361,-2295,None
818,70,2323,-2253,None
819,54,2361,-2307,None
820,72,2283,-2211,None
821,56,2361,-2305,None
822,64,2357,-2293,None
823,71,2343,-2272,None
824,81,2311,-2230,None
825,60,2363,-2303,None
826,66,2323,-2257,None
827,76,2351,-2275,None
828,61,2365,-2304,None
829,81,2331,-2250,None
830,66,2375,-2309,None
831,79,2359,-2280,None
832,71,2345,-2274,None
