0,1,2,3,4
503,98,2057,98,None
504,90,2135,90,None
505,99,2023,99,None
506,95,2045,95,None
507,102,2001,102,None
508,92,2085,92,None
509,98,2091,98,None
510,84,2007,84,None
511,95,2147,95,None
512,86,2069,86,None
513,116,2145,116,None
514,103,2127,103,None
515,91,2015,91,None
516,105,2145,105,None
517,107,2147,107,None
518,120,2145,120,None
519,96,2151,96,None
520,81,2133,81,None
521,122,2149,122,None
522,114,2149,114,None
523,121,2147,121,None
524,102,2149,102,None
525,102,2151,102,None
526,92,2033,92,None
527,98,2025,98,None
528,106,2149,106,None
529,98,2037,98,None
530,76,2075,76,None
531,92,2141,92,None
532,103,2143,103,None
533,87,2153,87,None
534,100,2057,100,None
535,77,2099,77,None
536,94,1999,94,None
537,99,2049,99,None
538,94,2071,94,None
539,98,2057,98,None
540,96,2027,96,None
541,88,2021,88,None
542,90,2015,90,None
543,100,2057,100,None
544,101,2085,101,None
545,91,2087,91,None
546,121,2151,121,None
547,84,2099,84,None
548,104,2021,104,None
549,93,2019,93,None
550,100,2157,100,None
551,94,2001,94,None
552,93,2075,93,None
553,94,2045,94,None
554,104,2077,104,None
555,92,2069,92,None
556,98,2117,98,None
557,104,2093,104,None
558,103,2145,103,None
559,87,2063,87,None
560,128,2151,128,None
561,105,2035,105,None
562,90,2021,90,None
563,105,2155,105,None
564,105,2073,105,None
565,100,2067,100,None
566,114,2129,114,None
567,107,2019,107,None
568,110,2019,110,None
569,97,2055,97,None
570,112,2051,112,None
571,105,2099,105,None
572,127,2101,127,None
573,111,2005,111,None
574,104,2077,104,None
575,117,2035,117,None
576,110,2057,110,None
577,100,2039,100,None
578,113,2023,113,None
579,107,2053,107,None
580,105,2059,105,None
581,102,2073,102,None
582,122,2015,122,None
583,100,2027,100,None
584,121,2033,121,None
585,109,2089,109,None
586,123,2043,123,None
587,119,2017,119,None
588,111,2095,111,None
589,110,2015,110,None
590,105,2075,105,None
591,122,2147,122,None
592,119,2007,119,None
593,134,2105,134,None
594,122,2065,122,None
595,121,2035,121,None
596,110,2057,110,None
597,132,2083,132,None
598,120,2041,120,None
599,123,2095,123,None
600,120,2109,120,None
601,118,2075,118,None
602,142,2141,142,None
603,138,2071,138,None
604,123,2103,123,None
605,120,2031,120,None
606,114,2037,114,None
607,124,2043,124,None
608,138,2079,138,None
609,127,2073,127,None
610,134,2131,134,None
611,119,2073,119,None
612,128,2159,128,None
613,113,2037,113,None
614,139,2019,139,None
615,133,2129,133,None
616,135,2125,135,None
617,126,2039,126,None
618,160,2123,160,None
619,143,2063,143,None
620,147,2051,147,None
621,140,2057,140,None
622,190,2027,190,None
623,138,2025,138,None
624,157,2119,157,None
625,145,2117,145,None
626,141,2145,141,None
627,129,2027,129,None
628,140,2121,140,None
629,125,2055,125,None
630,132,2019,132,None
631,124,2121,124,None
632,145,2127,145,None
633,127,2155,127,None
634,128,2159,128,None
635,158,2027,158,None
636,118,2149,118,None
637,128,2037,128,None
638,149,2155,149,None
639,143,2143,143,None
640,124,2139,124,None
641,151,2097,151,None
642,149,2085,149,None
643,157,2069,157,None
644,156,2129,156,None
645,136,2011,136,None
646,159,2115,159,None
647,167,2083,167,None
648,176,2043,176,None
649,156,2003,156,None
650,167,2123,167,None
651,170,2087,170,None
652,169,2033,169,None
653,172,2041,172,None
654,144,2013,144,None
655,122,2013,122,None
656,183,2027,183,None
657,147,2055,147,None
658,189,2095,189,None
659,164,2077,164,None
660,179,2025,179,None
661,162,1989,162,None
662,196,2053,196,None
663,187,2003,187,None
664,191,2069,191,None
665,165,2027,165,None
666,209,2045,209,None
667,193,2021,193,None
668,158,2001,158,None
669,167,1987,167,None
670,193,2057,193,None
671,191,2043,191,None
672,208,2059,208,None
673,170,2051,170,None
674,165,2083,165,None
675,212,2051,212,None
676,170,2023,170,None
677,179,2051,179,None
678,215,2039,215,None
679,178,2035,178,None
680,170,1983,170,None
681,221,1979,221,None
682,202,2005,202,None
683,181,2041,181,None
684,188,1995,188,None
685,215,2011,215,None
686,210,1965,210,None
687,189,1987,189,None
688,201,1969,201,None
689,204,1981,204,None
690,200,1959,200,None
691,235,1941,235,None
692,219,1955,219,None
693,230,1955,230,None
694,253,1987,253,None
695,227,1955,227,None
696,222,1977,222,None
697,251,1973,251,None
698,230,1921,230,None
699,252,1947,252,None
700,247,1949,247,None
701,192,1977,192,None
702,233,1971,233,None
703,224,1973,224,None
704,224,1963,224,None
705,249,1975,249,None
706,265,1965,265,None
707,264,1929,264,None
708,246,1953,246,None
709,264,1889,264,None
710,270,1929,270,None
711,279,1899,279,None
712,253,1931,253,None
713,258,1919,258,None
714,292,1889,292,None
715,273,1905,273,None
716,280,1875,280,None
717,286,1881,286,None
718,294,1891,294,None
719,275,1889,275,None
720,298,1877,298,None
721,309,1851,309,None
722,284,1901,284,None
723,294,1907,294,None
724,284,1883,284,None
725,296,1869,296,None
726,301,1865,301,None
727,305,1907,305,None
728,298,1893,298,None
729,292,1865,292,None
730,303,1881,303,None
731,300,1857,300,None
732,294,1821,294,None
733,304,1845,304,None
734,299,1879,299,None
735,299,1885,299,None
736,298,1837,298,None
737,294,1895,294,None
738,296,1883,296,None
739,309,1879,309,None
740,302,1901,302,None
741,301,1893,301,None
742,298,1835,298,None
743,303,1829,303,None
744,310,1869,310,None
745,310,1855,310,None
746,327,1883,327,None
747,304,1809,304,None
748,311,1879,311,None
749,297,1819,297,None
750,312,1869,312,None
751,312,1847,312,None
752,309,1841,309,None
753,318,1837,318,None
754,321,1867,321,None
755,325,1839,325,None
756,309,1837,309,None
757,300,1867,300,None
758,299,1839,299,None
759,310,1865,310,None
760,325,1879,325,None
761,284,1859,284,None
762,301,1855,301,None
763,301,1867,301,None
764,321,1853,321,None
765,314,1907,314,None
766,316,1843,316,None
767,323,1865,323,None
768,308,1841,308,None
769,291,1867,291,None
770,297,1845,297,None
771,297,1823,297,None
772,322,1863,322,None
773,305,1847,305,None
774,287,1849,287,None
775,322,1877,322,None
776,307,1879,307,None
777,316,1853,316,None
778,310,1873,310,None
779,307,1863,307,None
780,305,1879,305,None
781,321,1905,321,None
782,305,1849,305,None
783,306,1841,306,None
784,292,1883,292,None
785,310,1871,310,None
786,291,1859,291,None
787,295,1841,295,None
788,312,1859,312,None
789,298,1853,298,None
790,291,1859,291,None
791,298,1887,298,None
792,312,1885,312,None
793,284,1865,284,None
794,309,1857,309,None
795,293,1859,293,None
796,315,1847,315,None
797,324,1861,324,None
798,318,1849,318,None
799,318,1861,318,None
800,325,1855,325,None
801,304,1821,304,None
802,331,1855,331,None
803,331,1847,331,None
804,317,1869,317,None
805,318,1821,318,None
806,327,1851,327,None
807,325,1831,325,None
808,334,1887,334,None
809,316,1845,316,None
810,332,1849,332,None
811,325,1847,325,None
812,339,1843,339,None
813,350,1829,350,None
814,336,1829,336,None
815,318,1851,318,None
816,322,1837,322,None
817,327,1859,327,None
818,322,1833,322,None
819,306,1889,306,None
820,320,1829,320,None
821,318,1863,318,None
822,306,1857,306,None
823,306,1849,306,None
824,310,1857,310,None
825,309,1879,309,None
826,309,1837,309,None
827,329,1875,329,None
828,299,1851,299,None
829,330,1871,330,None
830,326,1849,326,None
831,298,1841,298,None
832,326,1893,326,None
833,313,1837,313,None
834,320,1821,320,None
835,328,1859,328,None
836,312,1809,312,None
837,313,1831,313,None
838,321,1839,321,None
839,300,1853,300,None
840,304,1817,304,None
841,306,1829,306,None
842,313,1799,313,None
843,337,1843,337,None
844,319,1861,319,None
845,320,1861,320,None
846,328,1813,328,None
847,311,1835,311,None
848,308,1847,308,None
849,308,1871,308,None
850,319,1839,319,None
851,300,1841,300,None
852,309,1869,309,None
853,320,1841,320,None
854,315,1875,315,None
855,289,1855,289,None
856,292,1885,292,None
857,301,1851,301,None
858,314,1877,314,None
859,309,1871,309,None
860,315,1859,315,None
861,316,1887,316,None
862,316,1891,316,None
863,305,1859,305,None
864,298,1847,298,None
865,312,1881,312,None
866,301,1855,301,None
867,286,1877,286,None
868,302,1837,302,None
869,325,1847,325,None
870,306,1857,306,None
871,288,1861,288,None
872,310,1919,310,None
873,312,1891,312,None
874,287,1893,287,None
875,291,1813,291,None
876,314,1889,314,None
877,296,1855,296,None
878,282,1853,282,None
879,292,1863,292,None
880,312,1845,312,None
881,296,1825,296,None
882,310,1853,310,None
883,317,1865,317,None
884,311,1887,311,None
885,326,1875,326,None
886,318,1873,318,None
887,302,1865,302,None
888,309,1891,309,None
889,322,1895,322,None
890,314,1881,314,None
891,299,1847,299,None
892,314,1899,314,None
893,319,1899,319,None
894,309,1883,309,None
895,289,1865,289,None
896,308,1867,308,None
