0,1,2,3,4
446,139,2047,139,None
447,145,2047,145,None
448,129,2047,129,None
449,163,2047,163,None
450,146,2049,146,None
451,151,2047,151,None
452,136,2049,136,None
453,129,2047,129,None
454,160,2049,160,None
455,142,2045,142,None
456,142,2045,142,None
457,125,2043,125,None
458,140,2045,140,None
459,150,2049,150,None
460,168,2049,168,None
461,133,2047,133,None
462,128,2049,128,None
463,148,2049,148,None
464,118,2049,118,None
465,162,2049,162,None
466,149,2047,149,None
467,133,2043,133,None
468,133,2047,133,None
469,134,2049,134,None
470,158,2045,158,None
471,136,2049,136,None
472,165,2047,165,None
473,150,2045,150,None
474,122,2045,122,None
475,127,2047,127,None
476,147,2047,147,None
477,142,2045,142,None
478,138,2049,138,None
479,144,2049,144,None
480,162,2049,162,None
481,149,2047,149,None
482,154,2049,154,None
483,139,2047,139,None
484,170,2049,170,None
485,132,2049,132,None
486,155,2047,155,None
487,127,2047,127,None
488,106,2049,106,None
489,143,2047,143,None
490,144,2049,144,None
491,141,2047,141,None
492,118,2049,118,None
493,136,2049,136,None
494,139,2047,139,None
495,134,2049,134,None
496,136,2049,136,None
497,154,2049,154,None
498,150,2049,150,None
499,148,2049,148,None
500,152,2045,152,None
501,148,2049,148,None
502,138,2049,138,None
503,168,2049,168,None
504,134,2045,134,None
505,130,2041,130,None
506,124,2049,124,None
507,128,2049,128,None
508,136,2049,136,None
509,134,2049,134,None
510,114,2049,114,None
511,149,2043,149,None
512,142,2049,142,None
513,123,2047,123,None
514,153,2047,153,None
515,128,2049,128,None
516,119,2047,119,None
517,128,2045,128,None
518,150,2049,150,None
519,136,2049,136,None
520,118,2045,118,None
521,143,2047,143,None
522,147,2047,147,None
523,162,2049,162,None
524,150,2049,150,None
525,125,2047,125,None
526,151,2047,151,None
527,131,2047,131,None
528,142,2045,142,None
529,149,2047,149,None
530,150,2049,150,None
531,136,2049,136,None
532,128,2049,128,None
533,147,2047,147,None
534,145,2047,145,None
535,167,2047,167,None
536,131,2047,131,None
537,150,2049,150,None
538,140,2049,140,None
539,111,2047,111,None
540,151,2047,151,None
541,119,2047,119,None
542,131,2047,131,None
543,154,2049,154,None
544,131,2047,131,None
545,139,2047,139,None
546,130,2045,130,None
547,132,2049,132,None
548,161,2047,161,None
549,115,2047,115,None
550,126,2049,126,None
551,131,2047,131,None
552,137,2047,137,None
553,136,2049,136,None
554,128,2049,128,None
555,133,2047,133,None
556,139,2047,139,None
557,136,2049,136,None
558,126,2049,126,None
559,143,2047,143,None
560,126,2049,126,None
561,138,2045,138,None
562,142,2049,142,None
563,145,2047,145,None
564,118,2049,118,None
565,137,2047,137,None
566,135,2047,135,None
567,142,2049,142,None
568,128,2049,128,None
569,120,2049,120,None
570,137,2043,137,None
571,139,2047,139,None
572,185,2047,185,None
573,146,2049,146,None
574,115,2047,115,None
575,124,2049,124,None
576,122,2049,122,None
577,136,2049,136,None
578,110,2045,110,None
579,143,2047,143,None
580,130,2049,130,None
581,130,2041,130,None
582,158,2049,158,None
583,134,2049,134,None
584,126,2045,126,None
585,157,2043,157,None
586,140,2049,140,None
587,128,2049,128,None
588,131,2047,131,None
589,111,2047,111,None
590,140,2049,140,None
591,166,2049,166,None
592,144,2049,144,None
593,147,2047,147,None
594,132,2049,132,None
595,144,2049,144,None
596,128,2049,128,None
597,134,2049,134,None
598,109,2047,109,None
599,143,2047,143,None
600,140,2049,140,None
601,144,2045,144,None
602,150,2037,150,None
603,126,2049,126,None
604,123,2043,123,None
605,118,2049,118,None
606,126,2049,126,None
607,150,2049,150,None
608,132,2049,132,None
609,137,2047,137,None
610,130,2045,130,None
611,130,2049,130,None
612,125,2047,125,None
613,129,2047,129,None
614,139,2047,139,None
615,131,2043,131,None
616,124,2045,124,None
617,127,2047,127,None
618,117,2047,117,None
619,130,2049,130,None
620,120,2045,120,None
621,136,2049,136,None
622,137,2047,137,None
623,160,2049,160,None
624,96,2049,96,None
625,134,2049,134,None
626,126,2049,126,None
627,138,2049,138,None
628,138,2049,138,None
629,111,2047,111,None
630,147,2047,147,None
631,127,2047,127,None
632,136,2049,136,None
633,140,2049,140,None
634,125,2043,125,None
635,141,2047,141,None
636,149,2047,149,None
637,125,2047,125,None
638,156,2049,156,None
639,138,2049,138,None
640,117,2047,117,None
641,146,2049,146,None
642,139,2047,139,None
643,107,2047,107,None
644,154,2049,154,None
645,95,2047,95,None
646,137,2047,137,None
647,129,2047,129,None
648,140,2049,140,None
649,129,2047,129,None
650,123,2047,123,None
651,158,2049,158,None
652,116,2045,116,None
653,132,2049,132,None
654,158,2045,158,None
655,135,2047,135,None
656,121,2043,121,None
657,134,2049,134,None
658,133,2047,133,None
659,142,2049,142,None
660,118,2049,118,None
661,134,2049,134,None
662,124,2049,124,None
663,147,2047,147,None
664,148,2049,148,None
665,134,2045,134,None
666,127,2047,127,None
667,124,2049,124,None
668,138,2045,138,None
669,157,2047,157,None
670,140,2049,140,None
671,132,2049,132,None
672,140,2049,140,None
673,125,2047,125,None
674,141,2047,141,None
675,162,2045,162,None
676,124,2049,124,None
677,148,2049,148,None
678,121,2047,121,None
679,123,2047,123,None
680,150,2049,150,None
681,130,2049,130,None
682,130,2049,130,None
683,149,2047,149,None
684,124,2045,124,None
685,128,2049,128,None
686,166,2049,166,None
687,139,2047,139,None
688,131,2047,131,None
689,137,2047,137,None
690,143,2047,143,None
691,143,2047,143,None
692,123,2047,123,None
693,129,2047,129,None
694,147,2047,147,None
695,144,2049,144,None
696,160,2045,160,None
697,151,2047,151,None
